Player5211,FEMALE,21,49,51,10,4
Player5212,FEMALE,21,47,49,10,2
Player5213,FEMALE,22,54,54,10,3
Player5214,FEMALE,23,49,51,10,4
Player5215,MALE,29,51,47,10,1
Player5216,FEMALE,28,46,49,10,1
Player5217,MALE,29,51,50,10,2
Player5218,MALE,22,53,49,10,4
Player5219,MALE,27,52,49,10,5
Player5220,FEMALE,29,51,53,10,4
Player5221,MALE,25,50,48,10,3
Player5222,MALE,21,51,49,10,1
Player5223,FEMALE,26,48,50,10,3
Player5224,FEMALE,28,48,52,10,4
Player5225,MALE,27,49,49,10,3
Player5226,MALE,27,51,48,10,3
Player5227,FEMALE,25,49,55,10,4
Player5228,FEMALE,25,49,51,10,5
Player5229,MALE,27,51,44,10,3
Player5230,FEMALE,21,47,54,10,3
Player5231,FEMALE,26,48,51,10,5
Player5232,MALE,21,52,49,10,5
Player5233,FEMALE,21,47,52,10,1
Player5234,MALE,22,52,49,10,2
Player5235,MALE,22,52,51,10,1
Player5236,FEMALE,26,49,51,10,1
Player5237,FEMALE,27,52,53,10,1
Player5238,MALE,30,50,48,10,2
Player5239,MALE,25,54,50,10,3
Player5240,FEMALE,25,50,51,10,1
Player5241,MALE,25,51,49,10,2
Player5242,FEMALE,26,51,52,10,3
Player5243,MALE,30,50,50,10,2
Player5244,MALE,23,56,50,10,2
Player5245,FEMALE,21,52,52,10,4
Player5246,FEMALE,23,49,50,10,4
Player5247,MALE,26,51,50,10,2
Player5248,FEMALE,24,50,50,10,2
Player5249,MALE,22,53,50,10,4
Player5250,MALE,30,51,50,10,5
Player5251,FEMALE,20,48,51,10,1
Player5252,MALE,29,49,49,10,3
Player5253,MALE,22,53,46,10,2
Player5254,FEMALE,24,47,51,10,1
Player5255,MALE,20,50,50,10,4
Player5256,MALE,30,51,48,10,1
Player5257,MALE,20,53,51,10,2
Player5258,MALE,21,56,50,10,3
Player5259,MALE,20,49,47,10,5
Player5260,FEMALE,30,49,51,10,2
Player5261,FEMALE,20,49,49,10,3
Player5262,FEMALE,26,47,50,10,5
Player5263,MALE,22,48,47,10,5
Player5264,MALE,26,50,48,10,3
Player5265,MALE,26,52,49,10,1
Player5266,FEMALE,29,48,49,10,1
Player5267,MALE,21,55,52,10,5
Player5268,MALE,22,49,48,10,2
Player5269,MALE,23,52,48,10,2
Player5270,FEMALE,25,48,50,10,1
Player5271,FEMALE,22,52,53,10,3
Player5272,MALE,25,48,47,10,1
Player5273,FEMALE,24,49,52,10,5
Player5274,MALE,20,55,49,10,5
Player5275,FEMALE,21,45,52,10,4
Player5276,MALE,28,50,48,10,5
Player5277,MALE,24,50,48,10,4
Player5278,FEMALE,27,49,49,10,4
Player5279,FEMALE,30,46,50,10,2
Player5280,MALE,30,52,50,10,4
Player5281,FEMALE,26,50,50,10,4
Player5282,FEMALE,24,49,52,10,5
Player5283,FEMALE,25,51,54,10,2
Player5284,FEMALE,24,46,49,10,1
Player5285,MALE,25,50,49,10,2
Player5286,MALE,22,52,49,10,4
Player5287,MALE,24,50,49,10,2
Player5288,FEMALE,23,50,52,10,3
Player5289,MALE,27,51,50,10,3
Player5290,FEMALE,21,52,53,10,4
Player5291,MALE,29,53,51,10,3
Player5292,MALE,21,48,48,10,4
Player5293,MALE,30,52,48,10,3
Player5294,FEMALE,26,51,52,10,2
Player5295,FEMALE,21,49,49,10,3
Player5296,FEMALE,29,49,50,10,2
Player5297,FEMALE,23,47,50,10,2
Player5298,MALE,25,51,49,10,2
Player5299,MALE,30,53,52,10,2
Player5300,FEMALE,20,48,51,10,2
Player5301,MALE,30,48,48,10,4
Player5302,FEMALE,30,52,52,10,1
Player5303,MALE,26,51,51,10,4
Player5304,FEMALE,25,49,51,10,3
Player5305,MALE,29,50,50,10,5
Player5306,MALE,28,51,48,10,3
Player5307,MALE,27,52,48,10,3
Player5308,MALE,25,51,49,10,2
Player5309,MALE,22,51,49,10,4
Player5310,MALE,27,49,48,10,2
Player5311,FEMALE,24,44,52,10,2
Player5312,MALE,25,50,50,10,3
Player5313,MALE,25,50,49,10,4
Player5314,MALE,28,52,49,10,1
Player5315,FEMALE,26,49,51,10,1
Player5316,MALE,28,50,47,10,4
Player5317,FEMALE,28,48,50,10,2
Player5318,MALE,20,51,49,10,2
Player5319,FEMALE,24,47,47,10,2
Player5320,MALE,22,51,51,10,3
Player5321,FEMALE,28,46,50,10,5
Player5322,MALE,23,51,48,10,2
Player5323,FEMALE,30,49,52,10,3
Player5324,FEMALE,25,50,50,10,2
Player5325,MALE,23,54,48,10,5
Player5326,FEMALE,28,49,50,10,3
Player5327,FEMALE,27,49,50,10,4
Player5328,FEMALE,30,51,54,10,5
Player5329,MALE,21,54,49,10,5
Player5330,FEMALE,26,49,50,10,4
Player5331,FEMALE,21,52,53,10,2
Player5332,FEMALE,27,49,53,10,1
Player5333,FEMALE,24,49,50,10,3
Player5334,FEMALE,28,48,50,10,2
Player5335,FEMALE,27,50,51,10,4
Player5336,FEMALE,22,46,50,10,2
Player5337,FEMALE,23,47,48,10,5
Player5338,MALE,26,51,50,10,2
Player5339,MALE,30,51,50,10,3
Player5340,FEMALE,29,50,51,10,4
Player5341,FEMALE,29,50,53,10,1
Player5342,FEMALE,28,51,51,10,3
Player5343,MALE,20,51,50,10,3
Player5344,MALE,20,51,49,10,2
Player5345,FEMALE,26,47,51,10,4
Player5346,MALE,30,49,47,10,2
Player5347,FEMALE,23,49,53,10,4
Player5348,FEMALE,23,49,50,10,3
Player5349,MALE,29,53,52,10,1
Player5350,FEMALE,26,50,53,10,1
Player5351,MALE,27,54,51,10,3
Player5352,FEMALE,22,49,52,10,4
Player5353,FEMALE,23,46,49,10,3
Player5354,FEMALE,20,49,52,10,3
Player5355,FEMALE,22,51,51,10,4
Player5356,FEMALE,20,46,50,10,5
Player5357,FEMALE,21,48,50,10,1
Player5358,FEMALE,26,50,50,10,3
Player5359,FEMALE,21,50,51,10,5
Player5360,MALE,27,51,49,10,3
Player5361,FEMALE,27,48,51,10,5
Player5362,MALE,26,49,49,10,3
Player5363,FEMALE,25,45,50,10,3
Player5364,FEMALE,30,50,52,10,4
Player5365,FEMALE,29,48,50,10,5
Player5366,FEMALE,26,50,51,10,5
Player5367,FEMALE,20,50,50,10,2
Player5368,MALE,23,51,48,10,3
Player5369,MALE,29,48,47,10,3
Player5370,MALE,20,51,47,10,2
Player5371,MALE,21,51,49,10,3
Player5372,FEMALE,21,46,50,10,4
Player5373,FEMALE,30,49,51,10,1
Player5374,MALE,25,50,49,10,3
Player5375,MALE,29,49,48,10,3
Player5376,MALE,22,52,51,10,3
Player5377,FEMALE,30,48,53,10,3
Player5378,FEMALE,27,50,52,10,5
Player5379,FEMALE,27,49,50,10,3
Player5380,FEMALE,29,49,51,10,3
Player5381,MALE,24,52,49,10,2
Player5382,FEMALE,21,47,47,10,4
Player5383,FEMALE,20,49,49,10,2
Player5384,MALE,27,53,50,10,2
Player5385,MALE,28,48,44,10,1
Player5386,FEMALE,26,49,50,10,5
Player5387,FEMALE,23,44,49,10,1
Player5388,FEMALE,23,50,51,10,3
Player5389,FEMALE,27,48,50,10,2
Player5390,MALE,26,50,49,10,2
Player5391,FEMALE,22,49,53,10,1
Player5392,MALE,22,49,49,10,4
Player5393,MALE,25,51,50,10,1
Player5394,FEMALE,22,46,51,10,2
Player5395,MALE,21,51,49,10,3
Player5396,FEMALE,26,51,53,10,5
Player5397,FEMALE,30,48,51,10,4
Player5398,FEMALE,28,51,52,10,4
Player5399,MALE,30,51,48,10,2
Player5400,FEMALE,30,48,51,10,4
Player5401,MALE,20,50,47,10,2
Player5402,FEMALE,26,50,52,10,2
Player5403,FEMALE,26,49,54,10,2
Player5404,FEMALE,27,49,50,10,2
Player5405,MALE,25,49,48,10,2
Player5406,FEMALE,26,45,49,10,5
Player5407,MALE,29,48,48,10,1
Player5408,MALE,26,50,47,10,4
Player5409,MALE,24,48,46,10,5
Player5410,FEMALE,23,52,52,10,5
Player5411,FEMALE,30,51,51,10,2
Player5412,MALE,20,52,51,10,2
Player5413,MALE,24,50,49,10,3
Player5414,FEMALE,30,49,51,10,4
Player5415,FEMALE,26,50,52,10,3
Player5416,MALE,29,53,50,10,5
Player5417,MALE,28,49,49,10,3
Player5418,FEMALE,30,48,52,10,3
Player5419,FEMALE,21,50,51,10,1
Player5420,MALE,28,47,46,10,1
Player5421,FEMALE,23,49,51,10,3
Player5422,MALE,27,53,50,10,4
Player5423,FEMALE,21,47,51,10,5
Player5424,MALE,29,52,49,10,3
Player5425,FEMALE,24,49,52,10,3
Player5426,MALE,30,52,47,10,5
Player5427,FEMALE,25,48,53,10,4
Player5428,MALE,26,50,49,10,1
Player5429,FEMALE,20,48,50,10,2
Player5430,MALE,30,53,46,10,2
Player5431,FEMALE,20,48,48,10,4
Player5432,FEMALE,25,47,51,10,1
Player5433,FEMALE,26,50,50,10,1
Player5434,FEMALE,24,50,50,10,4
Player5435,FEMALE,26,48,52,10,2
Player5436,FEMALE,24,50,50,10,5
Player5437,FEMALE,26,45,53,10,4
Player5438,MALE,22,49,49,10,3
Player5439,FEMALE,27,50,52,10,3
Player5440,MALE,27,50,47,10,5
Player5441,MALE,21,52,49,10,5
Player5442,FEMALE,21,52,53,10,2
Player5443,FEMALE,27,48,48,10,4
Player5444,MALE,24,53,50,10,4
Player5445,MALE,27,55,48,10,4
Player5446,MALE,24,51,48,10,4
Player5447,MALE,24,51,47,10,2
Player5448,MALE,23,54,48,10,5
Player5449,FEMALE,20,48,51,10,4
Player5450,MALE,30,51,50,10,2
Player5451,FEMALE,28,49,52,10,3
Player5452,FEMALE,22,47,51,10,4
Player5453,MALE,22,49,48,10,4
Player5454,FEMALE,28,47,54,10,5
Player5455,FEMALE,30,50,51,10,4
Player5456,FEMALE,23,48,51,10,5
Player5457,MALE,20,54,49,10,3
Player5458,MALE,26,51,50,10,5
Player5459,MALE,29,51,49,10,1
Player5460,MALE,22,49,49,10,1
Player5461,MALE,26,51,50,10,3
Player5462,FEMALE,28,49,52,10,4
Player5463,FEMALE,26,47,51,10,4
Player5464,MALE,27,49,49,10,2
Player5465,MALE,25,51,46,10,2
Player5466,MALE,21,53,49,10,4
Player5467,MALE,27,50,47,10,2
Player5468,FEMALE,23,49,50,10,5
Player5469,FEMALE,30,49,51,10,2
Player5470,MALE,25,52,51,10,1
Player5471,FEMALE,25,48,50,10,5
Player5472,FEMALE,26,51,52,10,1
Player5473,FEMALE,24,51,53,10,3
Player5474,MALE,30,52,48,10,4
Player5475,MALE,20,47,46,10,3
Player5476,MALE,24,52,48,10,5
Player5477,FEMALE,21,48,52,10,5
Player5478,MALE,29,50,48,10,4
Player5479,MALE,28,50,50,10,4
Player5480,FEMALE,28,49,51,10,5
Player5481,MALE,20,50,50,10,4
Player5482,FEMALE,26,49,53,10,4
Player5483,FEMALE,24,51,55,10,2
Player5484,FEMALE,23,50,52,10,1
Player5485,FEMALE,25,50,50,10,3
Player5486,MALE,27,50,49,10,4
Player5487,MALE,29,54,49,10,2
Player5488,FEMALE,30,50,50,10,3
Player5489,MALE,29,49,46,10,3
Player5490,FEMALE,20,46,50,10,1
Player5491,MALE,20,51,47,10,3
Player5492,MALE,25,51,49,10,3
Player5493,MALE,29,51,48,10,1
Player5494,MALE,26,52,50,10,3
Player5495,FEMALE,20,49,53,10,5
Player5496,MALE,27,50,47,10,1
Player5497,MALE,27,49,46,10,1
Player5498,FEMALE,21,47,51,10,3
Player5499,MALE,28,50,49,10,3
Player5500,FEMALE,25,47,49,10,2
Player5501,FEMALE,22,47,52,10,2
Player5502,FEMALE,27,50,51,10,4
Player5503,MALE,21,52,51,10,3
Player5504,MALE,20,48,47,10,2
Player5505,MALE,22,49,47,10,4
Player5506,MALE,25,51,50,10,2
Player5507,MALE,24,48,45,10,3
Player5508,FEMALE,29,51,51,10,1
Player5509,FEMALE,24,48,51,10,3
Player5510,FEMALE,30,47,48,10,1
Player5511,FEMALE,29,44,51,10,3
Player5512,FEMALE,21,51,52,10,5
Player5513,FEMALE,24,46,53,10,3
Player5514,MALE,20,52,46,10,5
Player5515,MALE,21,51,47,10,2
Player5516,FEMALE,20,48,51,10,2
Player5517,FEMALE,22,50,54,10,4
Player5518,MALE,28,50,48,10,2
Player5519,MALE,27,54,51,10,2
Player5520,MALE,20,54,47,10,2
Player5521,FEMALE,28,50,52,10,2
Player5522,FEMALE,20,46,48,10,3
Player5523,FEMALE,30,48,52,10,3
Player5524,MALE,27,51,50,10,5
Player5525,FEMALE,21,50,54,10,1
Player5526,MALE,24,50,48,10,2
Player5527,MALE,28,48,47,10,5
Player5528,MALE,20,49,47,10,2
Player5529,MALE,25,49,49,10,5
Player5530,FEMALE,21,50,52,10,3
Player5531,MALE,24,53,49,10,3
Player5532,FEMALE,21,51,52,10,3
Player5533,FEMALE,25,46,49,10,4
Player5534,MALE,25,51,46,10,5
Player5535,FEMALE,28,50,51,10,3
Player5536,MALE,23,50,47,10,1
Player5537,FEMALE,22,50,51,10,4
Player5538,FEMALE,29,50,54,10,2
Player5539,MALE,24,50,49,10,1
Player5540,MALE,29,51,47,10,3
Player5541,MALE,29,51,46,10,4
Player5542,FEMALE,29,51,52,10,4
Player5543,FEMALE,28,51,53,10,5
Player5544,FEMALE,21,49,52,10,4
Player5545,MALE,20,50,49,10,2
Player5546,MALE,26,53,47,10,2
Player5547,FEMALE,29,49,49,10,5
Player5548,MALE,21,51,48,10,2
Player5549,FEMALE,29,46,52,10,2
Player5550,MALE,22,51,49,10,4
Player5551,FEMALE,28,51,52,10,4
Player5552,FEMALE,29,50,50,10,4
Player5553,FEMALE,21,49,51,10,3
Player5554,FEMALE,30,47,51,10,4
Player5555,MALE,27,50,49,10,5
Player5556,FEMALE,26,48,54,10,1
Player5557,MALE,24,53,49,10,1
Player5558,MALE,26,51,49,10,4
Player5559,MALE,27,51,51,10,5
Player5560,FEMALE,20,50,53,10,2
Player5561,MALE,21,51,47,10,4
Player5562,MALE,26,50,49,10,1
Player5563,FEMALE,22,52,56,10,2
Player5564,MALE,20,48,48,10,4
Player5565,MALE,27,52,49,10,1
Player5566,FEMALE,20,50,53,10,3
Player5567,FEMALE,28,49,53,10,5
Player5568,MALE,24,50,50,10,3
Player5569,MALE,26,51,49,10,2
Player5570,FEMALE,22,46,50,10,3
Player5571,FEMALE,20,49,51,10,5
Player5572,MALE,27,51,50,10,5
Player5573,MALE,28,52,47,10,2
Player5574,MALE,25,51,50,10,4
Player5575,MALE,24,52,45,10,4
Player5576,MALE,20,52,52,10,4
Player5577,FEMALE,27,50,53,10,4
Player5578,FEMALE,28,46,46,10,3
Player5579,MALE,26,53,51,10,5
Player5580,FEMALE,27,46,52,10,3
Player5581,FEMALE,26,50,51,10,3
Player5582,FEMALE,27,49,49,10,2
Player5583,FEMALE,25,46,54,10,2
Player5584,FEMALE,21,50,54,10,2
Player5585,FEMALE,27,50,50,10,2
Player5586,FEMALE,20,49,49,10,1
Player5587,FEMALE,28,46,49,10,4
Player5588,FEMALE,29,47,49,10,3
Player5589,FEMALE,20,51,51,10,3
Player5590,MALE,24,53,48,10,3
Player5591,MALE,30,52,50,10,2
Player5592,MALE,28,54,51,10,4
Player5593,MALE,23,49,48,10,2
Player5594,MALE,26,51,49,10,3
Player5595,MALE,29,53,49,10,2
Player5596,FEMALE,27,51,53,10,2
Player5597,FEMALE,30,51,51,10,1
Player5598,FEMALE,25,48,54,10,2
Player5599,FEMALE,24,50,51,10,5
Player5600,FEMALE,20,49,51,10,4
Player5601,FEMALE,27,50,52,10,4
Player5602,MALE,25,51,48,10,1
Player5603,MALE,22,49,48,10,4
Player5604,FEMALE,21,49,51,10,4
Player5605,FEMALE,23,49,52,10,2
Player5606,FEMALE,23,49,53,10,2
Player5607,MALE,20,53,48,10,4
Player5608,FEMALE,26,50,52,10,4
Player5609,MALE,26,48,45,10,3
Player5610,MALE,26,53,48,10,4
Player5611,MALE,21,50,49,10,2
Player5612,MALE,23,53,49,10,3
Player5613,FEMALE,25,50,51,10,2
Player5614,FEMALE,27,46,47,10,5
Player5615,FEMALE,29,45,49,10,3
Player5616,FEMALE,22,50,53,10,5
Player5617,MALE,28,52,49,10,2
Player5618,MALE,26,54,50,10,4
Player5619,FEMALE,22,45,49,10,4
Player5620,FEMALE,22,48,51,10,4
Player5621,FEMALE,23,50,51,10,3
Player5622,MALE,23,52,47,10,4
Player5623,MALE,30,51,50,10,2
Player5624,MALE,20,48,47,10,4
Player5625,FEMALE,27,50,52,10,4
Player5626,MALE,21,56,49,10,4
Player5627,FEMALE,30,49,51,10,2
Player5628,FEMALE,22,48,49,10,2
Player5629,MALE,24,53,44,10,4
Player5630,MALE,23,51,50,10,2
Player5631,FEMALE,30,50,50,10,3
Player5632,MALE,20,50,47,10,2
Player5633,MALE,27,51,50,10,1
Player5634,FEMALE,26,45,52,10,4
Player5635,MALE,22,51,51,10,4
Player5636,FEMALE,24,50,52,10,1
Player5637,FEMALE,24,49,52,10,3
Player5638,FEMALE,22,48,50,10,4
Player5639,MALE,27,53,49,10,3
Player5640,FEMALE,29,47,53,10,4
Player5641,MALE,29,51,47,10,2
Player5642,FEMALE,29,47,50,10,4
Player5643,MALE,26,49,48,10,4
Player5644,FEMALE,29,46,48,10,1
Player5645,MALE,24,50,49,10,5
Player5646,FEMALE,23,47,54,10,2
Player5647,FEMALE,27,49,51,10,2
Player5648,MALE,24,49,48,10,2
Player5649,FEMALE,24,50,51,10,4
Player5650,MALE,22,49,49,10,3
Player5651,MALE,22,50,49,10,5
Player5652,MALE,29,50,49,10,2
Player5653,FEMALE,27,51,51,10,1
Player5654,FEMALE,30,47,49,10,4
Player5655,MALE,27,50,48,10,2
Player5656,FEMALE,22,53,54,10,2
Player5657,FEMALE,21,52,54,10,3
Player5658,FEMALE,23,48,51,10,2
Player5659,MALE,28,51,50,10,4
Player5660,FEMALE,21,50,53,10,5
Player5661,FEMALE,28,51,53,10,3
Player5662,FEMALE,23,51,53,10,2
Player5663,FEMALE,21,48,51,10,3
Player5664,MALE,28,53,48,10,1
Player5665,MALE,21,51,50,10,3
Player5666,FEMALE,20,50,51,10,4
Player5667,MALE,24,50,48,10,2
Player5668,FEMALE,28,49,54,10,4
Player5669,MALE,20,50,47,10,1
Player5670,MALE,23,48,47,10,2
Player5671,MALE,29,50,49,10,2
Player5672,MALE,21,51,49,10,2
Player5673,MALE,22,49,47,10,3
Player5674,MALE,20,49,48,10,3
Player5675,MALE,29,50,50,10,3
Player5676,MALE,25,49,49,10,3
Player5677,FEMALE,28,48,51,10,2
Player5678,FEMALE,28,47,53,10,5
Player5679,FEMALE,24,50,51,10,4
Player5680,MALE,29,50,50,10,3
Player5681,MALE,25,54,53,10,5
Player5682,MALE,20,51,47,10,4
Player5683,FEMALE,22,48,51,10,4
Player5684,FEMALE,20,46,50,10,2
Player5685,MALE,29,50,49,10,3
Player5686,MALE,24,53,49,10,3
Player5687,FEMALE,23,48,49,10,2
Player5688,MALE,29,53,47,10,1
Player5689,FEMALE,29,50,52,10,4
Player5690,FEMALE,28,49,52,10,2
Player5691,MALE,26,48,48,10,3
Player5692,FEMALE,30,48,54,10,3
Player5693,FEMALE,28,50,53,10,2
Player5694,MALE,30,52,51,10,2
Player5695,MALE,22,53,51,10,2
Player5696,MALE,26,51,50,10,2
Player5697,FEMALE,30,49,53,10,2
Player5698,MALE,27,50,50,10,1
Player5699,MALE,27,51,50,10,1
Player5700,FEMALE,21,47,49,10,5
Player5701,FEMALE,30,53,53,10,1
Player5702,MALE,24,53,52,10,2
Player5703,MALE,24,52,49,10,1
Player5704,FEMALE,29,49,53,10,4
Player5705,FEMALE,21,49,51,10,2
Player5706,FEMALE,25,46,49,10,2
Player5707,MALE,24,48,47,10,4
Player5708,MALE,25,50,48,10,2
Player5709,FEMALE,26,46,50,10,4
Player5710,FEMALE,26,48,50,10,4
Player5711,MALE,29,51,47,10,4
Player5712,FEMALE,29,50,50,10,3
Player5713,FEMALE,26,50,51,10,3
Player5714,FEMALE,28,49,52,10,5
Player5715,MALE,26,52,49,10,4
Player5716,MALE,27,50,50,10,2
Player5717,FEMALE,22,48,52,10,2
Player5718,MALE,21,49,48,10,4
Player5719,MALE,25,53,47,10,4
Player5720,FEMALE,25,47,50,10,2
Player5721,MALE,22,49,47,10,3
Player5722,FEMALE,29,47,53,10,3
Player5723,FEMALE,24,49,51,10,4
Player5724,MALE,26,51,46,10,1
Player5725,FEMALE,22,50,51,10,2
Player5726,MALE,23,51,50,10,3
Player5727,MALE,25,52,51,10,5
Player5728,FEMALE,20,49,49,10,2
Player5729,FEMALE,26,52,54,10,3
Player5730,MALE,20,52,51,10,4
Player5731,FEMALE,28,49,55,10,2
Player5732,MALE,30,53,50,10,5
Player5733,FEMALE,25,50,50,10,3
Player5734,FEMALE,22,50,51,10,2
Player5735,FEMALE,23,49,50,10,5
Player5736,MALE,26,52,46,10,3
Player5737,MALE,23,52,51,10,4
Player5738,FEMALE,23,47,48,10,5
Player5739,FEMALE,28,49,49,10,4
Player5740,FEMALE,28,49,50,10,1
Player5741,FEMALE,27,50,51,10,2
Player5742,FEMALE,22,49,49,10,2
Player5743,MALE,21,50,48,10,4
Player5744,FEMALE,24,46,52,10,2
Player5745,MALE,26,50,46,10,5
Player5746,MALE,25,49,47,10,2
Player5747,FEMALE,28,48,52,10,5
Player5748,MALE,24,54,51,10,4
Player5749,FEMALE,23,50,51,10,5
Player5750,MALE,29,50,48,10,4
Player5751,MALE,27,51,51,10,3
Player5752,MALE,21,51,51,10,3
Player5753,MALE,28,51,48,10,4
Player5754,FEMALE,25,50,51,10,2
Player5755,FEMALE,20,49,51,10,1
Player5756,MALE,27,50,49,10,1
Player5757,FEMALE,26,48,52,10,4
Player5758,FEMALE,29,48,48,10,2
Player5759,FEMALE,21,49,50,10,5
Player5760,MALE,23,53,49,10,1
Player5761,FEMALE,20,49,53,10,2
Player5762,MALE,22,52,50,10,2
Player5763,MALE,27,49,47,10,4
Player5764,MALE,26,52,52,10,3
Player5765,FEMALE,21,48,48,10,2
Player5766,FEMALE,21,50,52,10,1
Player5767,FEMALE,28,48,50,10,2
Player5768,FEMALE,27,48,50,10,2
Player5769,FEMALE,28,49,54,10,1
Player5770,MALE,22,53,50,10,4
Player5771,MALE,30,49,47,10,5
Player5772,FEMALE,23,50,52,10,2
Player5773,FEMALE,29,49,55,10,4
Player5774,MALE,24,49,48,10,2
Player5775,FEMALE,23,51,56,10,1
Player5776,MALE,26,50,50,10,3
Player5777,FEMALE,21,50,51,10,3
Player5778,FEMALE,30,46,52,10,1
Player5779,FEMALE,24,46,48,10,2
Player5780,MALE,30,49,48,10,5
Player5781,FEMALE,26,48,51,10,2
Player5782,FEMALE,25,49,54,10,5
Player5783,MALE,24,51,48,10,3
Player5784,FEMALE,20,47,53,10,2
Player5785,FEMALE,29,47,52,10,2
Player5786,MALE,24,50,47,10,2
Player5787,MALE,30,52,48,10,5
Player5788,FEMALE,24,49,49,10,2
Player5789,FEMALE,26,50,54,10,1
Player5790,FEMALE,30,51,51,10,3
Player5791,FEMALE,30,49,53,10,4
Player5792,FEMALE,29,47,53,10,4
Player5793,MALE,27,54,51,10,2
Player5794,MALE,25,52,51,10,5
Player5795,MALE,25,52,47,10,3
Player5796,MALE,25,49,47,10,4
Player5797,MALE,28,51,46,10,5
Player5798,MALE,25,53,48,10,3
Player5799,MALE,25,52,52,10,3
Player5800,FEMALE,22,50,51,10,3
Player5801,MALE,26,52,49,10,4
Player5802,FEMALE,24,49,53,10,2
Player5803,FEMALE,22,48,51,10,4
Player5804,MALE,20,54,45,10,3
Player5805,MALE,21,52,50,10,3
Player5806,FEMALE,27,48,52,10,4
Player5807,FEMALE,30,48,52,10,1
Player5808,MALE,26,53,51,10,3
Player5809,FEMALE,26,50,53,10,2
Player5810,MALE,28,52,51,10,2
Player5811,FEMALE,21,47,50,10,2
Player5812,FEMALE,26,49,49,10,2
Player5813,FEMALE,22,45,55,10,4
Player5814,FEMALE,24,47,50,10,4
Player5815,MALE,23,53,48,10,1
Player5816,FEMALE,20,49,51,10,4
Player5817,MALE,26,52,49,10,3
Player5818,FEMALE,24,51,52,10,5
Player5819,FEMALE,24,47,52,10,3
Player5820,FEMALE,26,50,50,10,1
Player5821,FEMALE,20,47,50,10,2
Player5822,MALE,20,49,49,10,4
Player5823,FEMALE,23,49,52,10,1
Player5824,MALE,21,53,50,10,3
Player5825,FEMALE,23,51,51,10,3
Player5826,FEMALE,23,51,52,10,5
Player5827,FEMALE,24,51,51,10,1
Player5828,FEMALE,22,48,51,10,4
Player5829,FEMALE,22,49,50,10,2
Player5830,MALE,24,49,46,10,2
Player5831,FEMALE,24,50,52,10,1
Player5832,MALE,27,50,49,10,3
Player5833,MALE,24,51,50,10,2
Player5834,MALE,23,51,47,10,3
Player5835,FEMALE,24,48,51,10,2
Player5836,FEMALE,30,49,50,10,1
Player5837,FEMALE,29,51,52,10,3
Player5838,MALE,21,53,51,10,3
Player5839,MALE,28,52,50,10,2
Player5840,FEMALE,27,50,51,10,3
Player5841,FEMALE,27,48,49,10,1
Player5842,MALE,25,51,49,10,2
Player5843,MALE,24,49,48,10,2
Player5844,FEMALE,30,46,50,10,2
Player5845,MALE,30,49,49,10,2
Player5846,MALE,20,50,49,10,2
Player5847,FEMALE,30,50,51,10,4
Player5848,MALE,30,51,48,10,3
Player5849,MALE,30,52,50,10,2
Player5850,MALE,24,48,46,10,2
Player5851,FEMALE,21,50,51,10,1
Player5852,MALE,20,51,49,10,4
Player5853,MALE,20,54,49,10,4
Player5854,FEMALE,22,50,50,10,3
Player5855,FEMALE,26,48,49,10,2
Player5856,FEMALE,26,47,50,10,4
Player5857,FEMALE,25,52,54,10,4
Player5858,MALE,28,50,48,10,4
Player5859,FEMALE,26,47,48,10,3
Player5860,MALE,29,51,49,10,3
Player5861,MALE,22,51,50,10,4
Player5862,MALE,24,53,48,10,2
Player5863,MALE,27,52,48,10,5
Player5864,FEMALE,20,50,52,10,5
Player5865,MALE,22,52,49,10,3
Player5866,FEMALE,20,46,50,10,2
Player5867,FEMALE,24,49,51,10,2
Player5868,MALE,29,51,47,10,4
Player5869,MALE,27,50,47,10,3
Player5870,FEMALE,30,49,51,10,3
Player5871,MALE,20,52,51,10,4
Player5872,MALE,20,53,53,10,2
Player5873,MALE,24,52,46,10,2
Player5874,FEMALE,21,48,51,10,3
Player5875,FEMALE,20,48,49,10,5
Player5876,FEMALE,26,49,52,10,4
Player5877,FEMALE,21,48,52,10,3
Player5878,FEMALE,23,47,50,10,3
Player5879,MALE,27,50,48,10,3
Player5880,FEMALE,23,50,51,10,5
Player5881,FEMALE,20,46,51,10,4
Player5882,MALE,21,53,49,10,1
Player5883,MALE,20,50,49,10,2
Player5884,FEMALE,22,49,52,10,1
Player5885,FEMALE,22,51,53,10,4
Player5886,MALE,25,53,50,10,5
Player5887,FEMALE,22,50,53,10,3
Player5888,FEMALE,22,50,51,10,2
Player5889,FEMALE,20,49,52,10,4
Player5890,FEMALE,21,47,49,10,2
Player5891,MALE,24,52,46,10,3
Player5892,FEMALE,20,46,47,10,5
Player5893,MALE,29,52,50,10,3
Player5894,FEMALE,24,48,52,10,4
Player5895,MALE,30,51,49,10,3
Player5896,MALE,20,48,47,10,2
Player5897,FEMALE,22,47,49,10,2
Player5898,FEMALE,24,50,52,10,4
Player5899,MALE,28,51,50,10,4
Player5900,MALE,23,50,48,10,3
Player5901,MALE,22,52,52,10,4
Player5902,MALE,27,50,50,10,2
Player5903,FEMALE,22,53,53,10,3
Player5904,MALE,29,52,48,10,5
Player5905,FEMALE,30,51,51,10,5
Player5906,FEMALE,29,49,49,10,5
Player5907,MALE,27,51,45,10,1
Player5908,FEMALE,29,46,51,10,4
